id,split,zh,en,gold_count,model_count,eval_count,entities_gold,entities_model,entities_eval
TCM_TEST_0202,test,表实证多与外邪束表有关。,Exterior excess syndrome is often related to exogenous pathogens constraining the exterior.,4,2,3,"[{""zh"":""外邪束表"",""en"":""exogenous pathogens constraining exterior"",""type"":""PATHOGEN""},{""zh"":""表实证"",""en"":""exterior excess syndrome"",""type"":""SYNDROME""},{""zh"":""实证"",""en"":""excess syndrome"",""type"":""SYNDROME""},{""zh"":""外邪"",""en"":""exogenous pathogens"",""type"":""PATHOGEN""}]","[{""zh"":""实证"",""en"":""excess syndrome"",""type"":""SYNDROME""},{""zh"":""外邪"",""en"":""exogenous pathogens"",""type"":""PATHOGEN""}]","[{""zh"":""表实证"",""en"":""exterior excess syndrome"",""type"":""SYNDROME""},{""zh"":""实证"",""en"":""excess syndrome"",""type"":""SYNDROME""},{""zh"":""外邪"",""en"":""exogenous pathogens"",""type"":""PATHOGEN""}]"
TCM_TEST_0203,test,里寒证多由阳气不足或寒邪内盛引起。,Interior cold syndrome is often caused by Yang-Qi deficiency or internal excess of cold pathogen.,4,3,4,"[{""zh"":""里寒证"",""en"":""interior cold syndrome"",""type"":""SYNDROME""},{""zh"":""阳气"",""en"":""Yang-Qi"",""type"":""DIAGNOSIS""},{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""}]","[{""zh"":""里寒证"",""en"":""interior cold syndrome"",""type"":""SYNDROME""},{""zh"":""阳气"",""en"":""Yang-Qi"",""type"":""DIAGNOSIS""},{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""}]","[{""zh"":""里寒证"",""en"":""interior cold syndrome"",""type"":""SYNDROME""},{""zh"":""阳气"",""en"":""Yang-Qi"",""type"":""DIAGNOSIS""},{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0204,test,里热证多由热邪内盛引起。,Interior heat syndrome is often caused by internal exuberance of heat pathogen.,4,2,3,"[{""zh"":""热邪内盛"",""en"":""internal heat pathogen"",""type"":""DIAGNOSIS""},{""zh"":""里热证"",""en"":""interior heat syndrome"",""type"":""SYNDROME""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""zh"":""热邪内盛"",""en"":""internal heat pathogen"",""type"":""DIAGNOSIS""},{""zh"":""里热证"",""en"":""interior heat syndrome"",""type"":""SYNDROME""}]","[{""zh"":""里热证"",""en"":""interior heat syndrome"",""type"":""SYNDROME""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]"
TCM_TEST_0206,test,虚热证反映阴液亏虚。,Deficiency heat syndrome reflects deficiency of Yin fluid.,4,3,4,"[{""zh"":""虚热证"",""en"":""deficiency heat syndrome"",""type"":""SYNDROME""},{""zh"":""阴液"",""en"":""Yin fluid"",""type"":""DIAGNOSIS""},{""zh"":""虚热"",""en"":""deficiency heat"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""zh"":""虚热证"",""en"":""deficiency heat syndrome"",""type"":""SYNDROME""},{""zh"":""阴液"",""en"":""Yin fluid"",""type"":""DIAGNOSIS""},{""zh"":""虚热"",""en"":""deficiency heat"",""type"":""DIAGNOSIS""}]","[{""zh"":""虚热证"",""en"":""deficiency heat syndrome"",""type"":""SYNDROME""},{""zh"":""阴液"",""en"":""Yin fluid"",""type"":""DIAGNOSIS""},{""zh"":""虚热"",""en"":""deficiency heat"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]"
TCM_TEST_0207,test,实寒证反映寒邪偏盛。,Excess cold syndrome reflects exuberance of cold pathogen.,4,2,4,"[{""zh"":""寒邪偏盛"",""en"":""exuberance of cold pathogen"",""type"":""PATHOGEN""},{""zh"":""实寒证"",""en"":""excess cold syndrome"",""type"":""SYNDROME""},{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""寒邪偏盛"",""en"":""exuberance of cold pathogen"",""type"":""PATHOGEN""},{""zh"":""实寒证"",""en"":""excess cold syndrome"",""type"":""SYNDROME""},{""zh"":""寒邪"",""en"":""cold pathogen"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]"
TCM_TEST_0208,test,实热证反映热邪偏盛。,Excess heat syndrome reflects exuberance of heat pathogen.,3,0,3,"[{""zh"":""热邪偏盛"",""en"":""exuberance of heat pathogen"",""type"":""PATHOGEN""},{""zh"":""实热证"",""en"":""excess heat syndrome"",""type"":""SYNDROME""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]",[],"[{""zh"":""热邪偏盛"",""en"":""exuberance of heat pathogen"",""type"":""PATHOGEN""},{""zh"":""实热证"",""en"":""excess heat syndrome"",""type"":""SYNDROME""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]"
TCM_TEST_0209,test,气虚发热多由中气不足引起。,Fever due to Qi deficiency is often caused by insufficiency of middle Qi.,3,0,2,"[{""zh"":""气虚发热"",""en"":""fever due to Qi deficiency"",""type"":""SYMPTOM""},{""zh"":""中气不足"",""en"":""insufficiency of middle Qi"",""type"":""SUBSTANCE""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]",[],"[{""zh"":""气虚发热"",""en"":""fever due to Qi deficiency"",""type"":""SYMPTOM""},{""zh"":""中气不足"",""en"":""insufficiency of middle Qi"",""type"":""SUBSTANCE""}]"
TCM_TEST_0210,test,阴虚发热多由阴液不足引起。,Fever due to Yin deficiency is often caused by insufficiency of Yin fluid.,4,2,3,"[{""zh"":""阴虚发热"",""en"":""fever due to Yin deficiency"",""type"":""SYMPTOM""},{""zh"":""阴液不足"",""en"":""Yin-fluid insufficiency"",""type"":""SUBSTANCE""},{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""阴液"",""en"":""Yin fluid"",""type"":""DIAGNOSIS""}]","[{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""阴液"",""en"":""Yin fluid"",""type"":""DIAGNOSIS""}]","[{""zh"":""阴虚发热"",""en"":""fever due to Yin deficiency"",""type"":""SYMPTOM""},{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""阴液"",""en"":""Yin fluid"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0211,test,阳郁发热多由阳气郁遏引起。,Fever due to Yang constraint is often caused by constraint of Yang-Qi.,4,1,2,"[{""zh"":""阳郁发热"",""en"":""fever due to Yang constraint"",""type"":""SYMPTOM""},{""zh"":""阳气郁遏"",""en"":""Yang-Qi constraint"",""type"":""SUBSTANCE""},{""zh"":""阳气"",""en"":""Yang-Qi"",""type"":""DIAGNOSIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""zh"":""阳气"",""en"":""Yang-Qi"",""type"":""DIAGNOSIS""}]","[{""zh"":""阳郁发热"",""en"":""fever due to Yang constraint"",""type"":""SYMPTOM""},{""zh"":""阳气"",""en"":""Yang-Qi"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0212,test,血瘀发热多由瘀血阻滞引起。,Fever due to blood stasis is often caused by obstruction of blood stasis.,3,0,1,"[{""zh"":""瘀血阻滞"",""en"":""blood stasis obstruction"",""type"":""DIAGNOSIS""},{""zh"":""血瘀发热"",""en"":""fever due to blood stasis"",""type"":""SYMPTOM""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]",[],"[{""zh"":""血瘀发热"",""en"":""fever due to blood stasis"",""type"":""SYMPTOM""}]"
TCM_TEST_0213,test,痰热内扰可导致心神不宁。,Internal disturbance by phlegm-heat can cause restlessness of the mind.,4,1,1,"[{""zh"":""痰热内扰"",""en"":""phlegm-heat disturbance"",""type"":""PATHOGEN""},{""zh"":""心神不宁"",""en"":""restlessness of mind"",""type"":""DIAGNOSIS""},{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""}]","[{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""}]","[{""zh"":""心神"",""en"":""mind"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0214,test,湿热蕴结可阻碍气机运行。,Accumulation of dampness-heat can obstruct the movement of Qi.,3,1,2,"[{""zh"":""湿热蕴结"",""en"":""accumulation of dampness-heat"",""type"":""PATHOGENESIS""},{""zh"":""气机"",""en"":""Qi movement"",""type"":""PHYSIOLOGY""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""zh"":""气机"",""en"":""Qi movement"",""type"":""PHYSIOLOGY""}]","[{""zh"":""湿热蕴结"",""en"":""accumulation of dampness-heat"",""type"":""PATHOGENESIS""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]"
TCM_TEST_0215,test,寒湿内阻可损伤脾阳。,Internal obstruction by cold-dampness can damage spleen Yang.,4,2,2,"[{""zh"":""寒湿内阻"",""en"":""cold-dampness obstruction"",""type"":""PATHOGEN""},{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""内"",""en"":""interior"",""type"":""DIAGNOSIS""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""脾阳"",""en"":""spleen Yang"",""type"":""PATHOGENESIS""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]"
TCM_TEST_0216,test,风痰阻络可导致肢体麻木。,Wind-phlegm obstructing the collaterals can cause numbness of the limbs.,3,1,1,"[{""zh"":""风痰阻络"",""en"":""wind-phlegm obstruction"",""type"":""PATHOGEN""},{""zh"":""麻木"",""en"":""numbness"",""type"":""DIAGNOSIS""},{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]","[{""zh"":""木"",""en"":""wood"",""type"":""ELEMENT""}]","[{""zh"":""麻木"",""en"":""numbness"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0217,test,痰火扰神可导致神志异常。,Phlegm-fire disturbing the spirit can cause abnormal mental activity.,4,2,2,"[{""zh"":""痰火扰神"",""en"":""phlegm-fire disturbing spirit"",""type"":""DIAGNOSIS""},{""zh"":""神志异常"",""en"":""abnormal mental activity"",""type"":""DIAGNOSIS""},{""zh"":""神志"",""en"":""consciousness"",""type"":""CONCEPT""},{""zh"":""火"",""en"":""fire"",""type"":""ELEMENT""}]","[{""zh"":""神志异常"",""en"":""abnormal mental activity"",""type"":""DIAGNOSIS""},{""zh"":""火"",""en"":""fire"",""type"":""ELEMENT""}]","[{""zh"":""神志异常"",""en"":""abnormal mental activity"",""type"":""DIAGNOSIS""},{""zh"":""火"",""en"":""fire"",""type"":""ELEMENT""}]"
TCM_TEST_0218,test,肝郁脾虚可导致腹胀便溏。,Liver depression with spleen deficiency can cause abdominal distension and loose stool.,4,0,4,"[{""zh"":""肝郁脾虚"",""en"":""liver depression with spleen deficiency"",""type"":""CONCEPT""},{""zh"":""脾虚"",""en"":""spleen deficiency"",""type"":""DIAGNOSIS""},{""zh"":""腹胀"",""en"":""abdominal distension"",""type"":""SYMPTOM""},{""zh"":""便溏"",""en"":""loose stool"",""type"":""DIAGNOSIS""}]",[],"[{""zh"":""肝郁脾虚"",""en"":""liver depression with spleen deficiency"",""type"":""CONCEPT""},{""zh"":""脾虚"",""en"":""spleen deficiency"",""type"":""DIAGNOSIS""},{""zh"":""腹胀"",""en"":""abdominal distension"",""type"":""SYMPTOM""},{""zh"":""便溏"",""en"":""loose stool"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0219,test,肝胃不和可导致胃脘胀痛。,Disharmony between the liver and stomach can cause epigastric distending pain.,3,1,2,"[{""zh"":""肝胃不和"",""en"":""liver-stomach disharmony"",""type"":""THERAPY""},{""zh"":""胃脘胀痛"",""en"":""epigastric distending pain"",""type"":""SYMPTOM""},{""zh"":""胀痛"",""en"":""distending pain"",""type"":""SYMPTOM""}]","[{""zh"":""胀痛"",""en"":""distending pain"",""type"":""SYMPTOM""}]","[{""zh"":""胃脘胀痛"",""en"":""epigastric distending pain"",""type"":""SYMPTOM""},{""zh"":""胀痛"",""en"":""distending pain"",""type"":""SYMPTOM""}]"
TCM_TEST_0220,test,心肺气虚可导致胸闷气短。,Qi deficiency of the heart and lungs can cause chest oppression and shortness of breath.,4,1,2,"[{""zh"":""心肺气虚"",""en"":""heart-lung Qi deficiency"",""type"":""SUBSTANCE""},{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""胸闷"",""en"":""chest oppression"",""type"":""DIAGNOSIS""},{""zh"":""气短"",""en"":""shortness of breath"",""type"":""DIAGNOSIS""}]","[{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""}]","[{""zh"":""胸闷"",""en"":""chest oppression"",""type"":""DIAGNOSIS""},{""zh"":""气短"",""en"":""shortness of breath"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0221,test,心肾阳虚可导致水气凌心。,Yang deficiency of the heart and kidneys can cause water-Qi to intimidate the heart.,4,2,1,"[{""zh"":""心肾阳虚"",""en"":""heart-kidney Yang deficiency"",""type"":""SUBSTANCE""},{""zh"":""水气凌心"",""en"":""water-Qi intimidating heart"",""type"":""SUBSTANCE""},{""zh"":""阳虚"",""en"":""Yang deficiency"",""type"":""DIAGNOSIS""},{""zh"":""肾阳"",""en"":""kidney Yang"",""type"":""SUBSTANCE""}]","[{""zh"":""阳虚"",""en"":""Yang deficiency"",""type"":""DIAGNOSIS""},{""zh"":""肾阳"",""en"":""kidney Yang"",""type"":""SUBSTANCE""}]","[{""zh"":""阳虚"",""en"":""Yang deficiency"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0222,test,肺肾阴虚可导致虚火灼肺。,Yin deficiency of the lungs and kidneys can cause deficiency fire to scorch the lungs.,4,2,1,"[{""zh"":""肺肾阴虚"",""en"":""lung-kidney Yin deficiency"",""type"":""SUBSTANCE""},{""zh"":""虚火灼肺"",""en"":""deficiency fire scorching lungs"",""type"":""PATHOGEN""},{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""肾阴"",""en"":""kidney Yin"",""type"":""SUBSTANCE""}]","[{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""},{""zh"":""肾阴"",""en"":""kidney Yin"",""type"":""SUBSTANCE""}]","[{""zh"":""阴虚"",""en"":""Yin deficiency"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0223,test,脾肺气虚可影响水液输布。,Qi deficiency of the spleen and lungs can affect distribution of body fluids.,4,2,1,"[{""zh"":""脾肺气虚"",""en"":""spleen-lung Qi deficiency"",""type"":""SUBSTANCE""},{""zh"":""水液输布"",""en"":""body-fluid distribution"",""type"":""SUBSTANCE""},{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""水液"",""en"":""fluids"",""type"":""DIAGNOSIS""}]","[{""zh"":""肺气"",""en"":""lung Qi"",""type"":""SUBSTANCE""},{""zh"":""水液"",""en"":""fluids"",""type"":""DIAGNOSIS""}]","[{""zh"":""水液"",""en"":""fluids"",""type"":""DIAGNOSIS""}]"
TCM_TEST_0224,test,脾胃湿热可导致纳呆脘痞。,Dampness-heat in the spleen and stomach can cause poor appetite and epigastric fullness.,4,1,3,"[{""zh"":""脾胃湿热"",""en"":""spleen-stomach dampness-heat"",""type"":""PATHOGEN""},{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""},{""zh"":""纳呆"",""en"":""poor appetite"",""type"":""DIAGNOSIS""},{""zh"":""脘痞"",""en"":""epigastric fullness"",""type"":""CONCEPT""}]","[{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""}]","[{""zh"":""脾胃"",""en"":""spleen and stomach"",""type"":""DIAGNOSIS""},{""zh"":""纳呆"",""en"":""poor appetite"",""type"":""DIAGNOSIS""},{""zh"":""脘痞"",""en"":""epigastric fullness"",""type"":""CONCEPT""}]"
TCM_TEST_0225,test,肝胆湿热可导致胁痛口苦。,Dampness-heat in the liver and gallbladder can cause hypochondriac pain and bitter taste.,4,0,3,"[{""zh"":""肝胆湿热"",""en"":""liver-gallbladder dampness-heat"",""type"":""DIAGNOSIS""},{""zh"":""口苦"",""en"":""bitter taste"",""type"":""DIAGNOSIS""},{""zh"":""胁痛"",""en"":""hypochondriac pain"",""type"":""SYMPTOM""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]",[],"[{""zh"":""口苦"",""en"":""bitter taste"",""type"":""DIAGNOSIS""},{""zh"":""胁痛"",""en"":""hypochondriac pain"",""type"":""SYMPTOM""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]"
TCM_TEST_0226,test,肾虚水泛可导致浮肿喘促。,Kidney deficiency with water overflow can cause edema and panting.,4,1,4,"[{""zh"":""肾虚水泛"",""en"":""kidney deficiency with water overflow"",""type"":""CONCEPT""},{""zh"":""浮肿"",""en"":""edema"",""type"":""DIAGNOSIS""},{""zh"":""喘促"",""en"":""panting"",""type"":""SYMPTOM""},{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]","[{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]","[{""zh"":""肾虚水泛"",""en"":""kidney deficiency with water overflow"",""type"":""CONCEPT""},{""zh"":""浮肿"",""en"":""edema"",""type"":""DIAGNOSIS""},{""zh"":""喘促"",""en"":""panting"",""type"":""SYMPTOM""},{""zh"":""水"",""en"":""water"",""type"":""ELEMENT""}]"
TCM_TEST_0227,test,命门火衰可导致畏寒肢冷。,Decline of Mingmen fire can cause aversion to cold and cold limbs.,4,2,4,"[{""zh"":""命门火衰"",""en"":""decline of Mingmen fire"",""type"":""PATHOGEN""},{""zh"":""畏寒"",""en"":""aversion to cold"",""type"":""SYMPTOM""},{""zh"":""肢冷"",""en"":""cold limbs"",""type"":""CONCEPT""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""命门火衰"",""en"":""decline of Mingmen fire"",""type"":""PATHOGEN""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""命门火衰"",""en"":""decline of Mingmen fire"",""type"":""PATHOGEN""},{""zh"":""畏寒"",""en"":""aversion to cold"",""type"":""SYMPTOM""},{""zh"":""肢冷"",""en"":""cold limbs"",""type"":""CONCEPT""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]"
TCM_TEST_0228,test,心血瘀阻可导致胸痛心悸。,Obstruction of heart blood by stasis can cause chest pain and palpitation.,4,2,4,"[{""zh"":""心血瘀阻"",""en"":""obstruction of heart blood by stasis"",""type"":""PATHOGEN""},{""zh"":""心血"",""en"":""heart blood"",""type"":""SUBSTANCE""},{""zh"":""心悸"",""en"":""palpitation"",""type"":""SYMPTOM""},{""zh"":""胸痛"",""en"":""chest pain"",""type"":""SYMPTOM""}]","[{""zh"":""心血"",""en"":""heart blood"",""type"":""SUBSTANCE""},{""zh"":""心悸"",""en"":""palpitation"",""type"":""SYMPTOM""}]","[{""zh"":""心血瘀阻"",""en"":""obstruction of heart blood by stasis"",""type"":""PATHOGEN""},{""zh"":""心血"",""en"":""heart blood"",""type"":""SUBSTANCE""},{""zh"":""心悸"",""en"":""palpitation"",""type"":""SYMPTOM""},{""zh"":""胸痛"",""en"":""chest pain"",""type"":""SYMPTOM""}]"
TCM_TEST_0229,test,胃阴亏虚可导致饥不欲食。,Deficiency of stomach Yin can cause hunger without desire to eat.,4,2,4,"[{""zh"":""胃阴亏虚"",""en"":""deficiency of stomach Yin"",""type"":""PATHOGENESIS""},{""zh"":""饥不欲食"",""en"":""hunger without desire to eat"",""type"":""CONCEPT""},{""zh"":""胃阴"",""en"":""stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""胃阴"",""en"":""stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]","[{""zh"":""胃阴亏虚"",""en"":""deficiency of stomach Yin"",""type"":""PATHOGENESIS""},{""zh"":""饥不欲食"",""en"":""hunger without desire to eat"",""type"":""CONCEPT""},{""zh"":""胃阴"",""en"":""stomach Yin"",""type"":""DIAGNOSIS""},{""zh"":""阴"",""en"":""Yin"",""type"":""CONCEPT""}]"
TCM_TEST_0230,test,肺燥津伤可导致干咳少痰。,Lung dryness damaging fluids can cause dry cough with scanty sputum.,3,1,2,"[{""zh"":""干咳少痰"",""en"":""dry cough with scanty sputum"",""type"":""DIAGNOSIS""},{""zh"":""肺燥津伤"",""en"":""lung dryness damaging fluids"",""type"":""PATHOGEN""},{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""}]","[{""zh"":""肺"",""en"":""lungs"",""type"":""ORGAN""}]","[{""zh"":""干咳少痰"",""en"":""dry cough with scanty sputum"",""type"":""DIAGNOSIS""},{""zh"":""肺燥津伤"",""en"":""lung dryness damaging fluids"",""type"":""PATHOGEN""}]"
TCM_TEST_0231,test,风寒犯肺可导致鼻塞流清涕。,Wind-cold invading the lungs can cause nasal obstruction and clear nasal discharge.,4,3,3,"[{""zh"":""风寒犯肺"",""en"":""wind-cold invading lungs"",""type"":""DIAGNOSIS""},{""zh"":""鼻塞"",""en"":""nasal obstruction"",""type"":""CONCEPT""},{""zh"":""清涕"",""en"":""clear nasal discharge"",""type"":""THERAPY""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""风寒犯肺"",""en"":""wind-cold invading lungs"",""type"":""DIAGNOSIS""},{""zh"":""鼻塞"",""en"":""nasal obstruction"",""type"":""CONCEPT""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]","[{""zh"":""鼻塞"",""en"":""nasal obstruction"",""type"":""CONCEPT""},{""zh"":""清涕"",""en"":""clear nasal discharge"",""type"":""THERAPY""},{""zh"":""寒"",""en"":""cold"",""type"":""PATHOGEN""}]"
TCM_TEST_0232,test,风热犯肺可导致咽痛咳黄痰。,Wind-heat invading the lungs can cause sore throat and cough with yellow sputum.,4,1,3,"[{""zh"":""风热犯肺"",""en"":""wind-heat invading lungs"",""type"":""PATHOGEN""},{""zh"":""咽痛"",""en"":""sore throat"",""type"":""SYMPTOM""},{""zh"":""黄痰"",""en"":""yellow sputum"",""type"":""PATHOGEN""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]","[{""zh"":""风热犯肺"",""en"":""wind-heat invading lungs"",""type"":""PATHOGEN""}]","[{""zh"":""咽痛"",""en"":""sore throat"",""type"":""SYMPTOM""},{""zh"":""黄痰"",""en"":""yellow sputum"",""type"":""PATHOGEN""},{""zh"":""热"",""en"":""heat"",""type"":""PATHOGEN""}]"
