id,split,zh,en,text_type,term_count,entities,source_status,note,entities_gold,entities_model,entities_eval,term_count_gold,term_count_model,term_count_eval
TCM_TRAIN_0952,train,肾阳充足可以温化水液。,Sufficient kidney Yang can warm and transform body fluids.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""肾阳"",""en"":""kidney Yang"",""type"":""SUBSTANCE""},{""zh"":""水液"",""en"":""body fluids"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肾阳"",""en"":""kidney Yang"",""type"":""SUBSTANCE""},{""zh"":""水液"",""en"":""body fluids"",""type"":""DIAGNOSIS""}]","[{""zh"":""肾阳"",""en"":""kidney Yang"",""type"":""SUBSTANCE""},{""zh"":""水液"",""en"":""body fluids"",""type"":""DIAGNOSIS""}]","[{""zh"":""肾阳"",""en"":""kidney Yang"",""type"":""SUBSTANCE""},{""zh"":""水液"",""en"":""body fluids"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0953,train,肾阴充足可以制约相火。,Sufficient kidney Yin can restrain ministerial fire.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""肾阴"",""en"":""kidney Yin"",""type"":""SUBSTANCE""},{""zh"":""相火"",""en"":""ministerial fire"",""type"":""PATHOGEN""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""肾阴"",""en"":""kidney Yin"",""type"":""SUBSTANCE""},{""zh"":""相火"",""en"":""ministerial fire"",""type"":""PATHOGEN""}]","[{""zh"":""肾阴"",""en"":""kidney Yin"",""type"":""SUBSTANCE""},{""zh"":""相火"",""en"":""ministerial fire"",""type"":""PATHOGEN""}]","[{""zh"":""肾阴"",""en"":""kidney Yin"",""type"":""SUBSTANCE""},{""zh"":""相火"",""en"":""ministerial fire"",""type"":""PATHOGEN""}]",2,2,2
TCM_TRAIN_0954,train,舌质红绛提示热入营血。,A red-crimson tongue body indicates heat entering nutrient and blood levels.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""舌质红绛"",""en"":""red-crimson tongue body"",""type"":""DIAGNOSIS""},{""zh"":""营血"",""en"":""nutrient and blood levels"",""type"":""SUBSTANCE""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""舌质红绛"",""en"":""red-crimson tongue body"",""type"":""DIAGNOSIS""},{""zh"":""营血"",""en"":""nutrient and blood levels"",""type"":""SUBSTANCE""}]","[{""zh"":""舌质红绛"",""en"":""red-crimson tongue body"",""type"":""DIAGNOSIS""},{""zh"":""营血"",""en"":""nutrient and blood levels"",""type"":""SUBSTANCE""}]","[{""zh"":""舌质红绛"",""en"":""red-crimson tongue body"",""type"":""DIAGNOSIS""},{""zh"":""营血"",""en"":""nutrient and blood levels"",""type"":""SUBSTANCE""}]",2,2,2
TCM_TRAIN_0955,train,舌苔厚腻提示痰湿内蕴。,A thick greasy coating indicates internal phlegm-dampness.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""舌苔厚腻"",""en"":""thick greasy coating"",""type"":""DIAGNOSIS""},{""zh"":""痰湿内蕴"",""en"":""internal phlegm-dampness"",""type"":""PATHOGEN""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""舌苔厚腻"",""en"":""thick greasy coating"",""type"":""DIAGNOSIS""},{""zh"":""痰湿内蕴"",""en"":""internal phlegm-dampness"",""type"":""PATHOGEN""}]","[{""zh"":""舌苔厚腻"",""en"":""thick greasy coating"",""type"":""DIAGNOSIS""},{""zh"":""痰湿内蕴"",""en"":""internal phlegm-dampness"",""type"":""PATHOGEN""}]","[{""zh"":""舌苔厚腻"",""en"":""thick greasy coating"",""type"":""DIAGNOSIS""},{""zh"":""痰湿内蕴"",""en"":""internal phlegm-dampness"",""type"":""PATHOGEN""}]",2,2,2
TCM_TRAIN_0956,train,脉浮紧提示风寒束表。,A floating tense pulse indicates wind-cold constraining the exterior.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""脉浮紧"",""en"":""floating tense pulse"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脉浮紧"",""en"":""floating tense pulse"",""type"":""DIAGNOSIS""},{""zh"":""风寒束表"",""en"":""wind-cold constraining exterior"",""type"":""DIAGNOSIS""}]","[{""zh"":""脉浮紧"",""en"":""floating tense pulse"",""type"":""DIAGNOSIS""},{""zh"":""风寒束表"",""en"":""wind-cold constraining exterior"",""type"":""DIAGNOSIS""}]","[{""zh"":""脉浮紧"",""en"":""floating tense pulse"",""type"":""DIAGNOSIS""}]",2,2,1
TCM_TRAIN_0957,train,脉浮数提示风热犯表。,A floating rapid pulse indicates wind-heat invading the exterior.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""脉浮数"",""en"":""floating rapid pulse"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脉浮数"",""en"":""floating rapid pulse"",""type"":""DIAGNOSIS""},{""zh"":""风热犯表"",""en"":""wind-heat invading exterior"",""type"":""DIAGNOSIS""}]","[{""zh"":""脉浮数"",""en"":""floating rapid pulse"",""type"":""DIAGNOSIS""},{""zh"":""风热犯表"",""en"":""wind-heat invading exterior"",""type"":""DIAGNOSIS""}]","[{""zh"":""脉浮数"",""en"":""floating rapid pulse"",""type"":""DIAGNOSIS""}]",2,2,1
TCM_TRAIN_0958,train,脉沉迟提示里寒证。,A deep slow pulse indicates interior cold syndrome.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""脉沉迟"",""en"":""deep slow pulse"",""type"":""DIAGNOSIS""},{""zh"":""里寒证"",""en"":""interior cold syndrome"",""type"":""SYNDROME""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脉沉迟"",""en"":""deep slow pulse"",""type"":""DIAGNOSIS""},{""zh"":""里寒证"",""en"":""interior cold syndrome"",""type"":""SYNDROME""}]","[{""zh"":""脉沉迟"",""en"":""deep slow pulse"",""type"":""DIAGNOSIS""},{""zh"":""里寒证"",""en"":""interior cold syndrome"",""type"":""SYNDROME""}]","[{""zh"":""脉沉迟"",""en"":""deep slow pulse"",""type"":""DIAGNOSIS""},{""zh"":""里寒证"",""en"":""interior cold syndrome"",""type"":""SYNDROME""}]",2,2,2
TCM_TRAIN_0959,train,脉细数提示阴虚内热。,A thready rapid pulse indicates Yin deficiency with internal heat.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""脉细数"",""en"":""thready rapid pulse"",""type"":""DIAGNOSIS""},{""zh"":""阴虚内热"",""en"":""Yin deficiency with internal heat"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脉细数"",""en"":""thready rapid pulse"",""type"":""DIAGNOSIS""},{""zh"":""阴虚内热"",""en"":""Yin deficiency with internal heat"",""type"":""DIAGNOSIS""}]","[{""zh"":""脉细数"",""en"":""thready rapid pulse"",""type"":""DIAGNOSIS""},{""zh"":""阴虚内热"",""en"":""Yin deficiency with internal heat"",""type"":""DIAGNOSIS""}]","[{""zh"":""脉细数"",""en"":""thready rapid pulse"",""type"":""DIAGNOSIS""},{""zh"":""阴虚内热"",""en"":""Yin deficiency with internal heat"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0960,train,脉弦滑提示肝郁痰阻。,A wiry slippery pulse indicates liver constraint with phlegm obstruction.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""脉弦滑"",""en"":""wiry slippery pulse"",""type"":""DIAGNOSIS""},{""zh"":""肝郁痰阻"",""en"":""liver constraint with phlegm obstruction"",""type"":""PATHOGEN""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脉弦滑"",""en"":""wiry slippery pulse"",""type"":""DIAGNOSIS""},{""zh"":""肝郁痰阻"",""en"":""liver constraint with phlegm obstruction"",""type"":""PATHOGEN""}]","[{""zh"":""脉弦滑"",""en"":""wiry slippery pulse"",""type"":""DIAGNOSIS""},{""zh"":""肝郁痰阻"",""en"":""liver constraint with phlegm obstruction"",""type"":""PATHOGEN""}]","[{""zh"":""脉弦滑"",""en"":""wiry slippery pulse"",""type"":""DIAGNOSIS""},{""zh"":""肝郁痰阻"",""en"":""liver constraint with phlegm obstruction"",""type"":""PATHOGEN""}]",2,2,2
TCM_TRAIN_0961,train,脉涩提示血行不畅。,A choppy pulse indicates unsmooth blood circulation.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""脉涩"",""en"":""choppy pulse"",""type"":""DIAGNOSIS""},{""zh"":""血行不畅"",""en"":""unsmooth blood circulation"",""type"":""SUBSTANCE""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""脉涩"",""en"":""choppy pulse"",""type"":""DIAGNOSIS""},{""zh"":""血行不畅"",""en"":""unsmooth blood circulation"",""type"":""SUBSTANCE""}]","[{""zh"":""脉涩"",""en"":""choppy pulse"",""type"":""DIAGNOSIS""},{""zh"":""血行不畅"",""en"":""unsmooth blood circulation"",""type"":""SUBSTANCE""}]","[{""zh"":""脉涩"",""en"":""choppy pulse"",""type"":""DIAGNOSIS""},{""zh"":""血行不畅"",""en"":""unsmooth blood circulation"",""type"":""SUBSTANCE""}]",2,2,2
TCM_TRAIN_0962,train,面色萎黄多提示脾虚血少。,A sallow complexion often indicates spleen deficiency with blood insufficiency.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""面色萎黄"",""en"":""sallow complexion"",""type"":""DIAGNOSIS""},{""zh"":""脾虚血少"",""en"":""spleen deficiency with blood insufficiency"",""type"":""SUBSTANCE""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""面色萎黄"",""en"":""sallow complexion"",""type"":""DIAGNOSIS""},{""zh"":""脾虚血少"",""en"":""spleen deficiency with blood insufficiency"",""type"":""SUBSTANCE""}]","[{""zh"":""面色萎黄"",""en"":""sallow complexion"",""type"":""DIAGNOSIS""},{""zh"":""脾虚血少"",""en"":""spleen deficiency with blood insufficiency"",""type"":""SUBSTANCE""}]","[{""zh"":""面色萎黄"",""en"":""sallow complexion"",""type"":""DIAGNOSIS""},{""zh"":""脾虚血少"",""en"":""spleen deficiency with blood insufficiency"",""type"":""SUBSTANCE""}]",2,2,2
TCM_TRAIN_0963,train,面色青紫多提示寒凝血瘀。,A bluish-purple complexion often indicates cold congealing blood stasis.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""面色青紫"",""en"":""bluish-purple complexion"",""type"":""DIAGNOSIS""},{""zh"":""寒凝血瘀"",""en"":""cold congealing blood stasis"",""type"":""PATHOGEN""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""面色青紫"",""en"":""bluish-purple complexion"",""type"":""DIAGNOSIS""},{""zh"":""寒凝血瘀"",""en"":""cold congealing blood stasis"",""type"":""PATHOGEN""}]","[{""zh"":""面色青紫"",""en"":""bluish-purple complexion"",""type"":""DIAGNOSIS""},{""zh"":""寒凝血瘀"",""en"":""cold congealing blood stasis"",""type"":""PATHOGEN""}]","[{""zh"":""面色青紫"",""en"":""bluish-purple complexion"",""type"":""DIAGNOSIS""},{""zh"":""寒凝血瘀"",""en"":""cold congealing blood stasis"",""type"":""PATHOGEN""}]",2,2,2
TCM_TRAIN_0964,train,口干咽燥多提示津液不足。,Dry mouth and throat often indicate insufficiency of body fluids.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""口干咽燥"",""en"":""dry mouth and throat"",""type"":""PATHOGEN""},{""zh"":""津液不足"",""en"":""insufficiency of body fluids"",""type"":""PATHOLOGY""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""口干咽燥"",""en"":""dry mouth and throat"",""type"":""PATHOGEN""},{""zh"":""津液不足"",""en"":""insufficiency of body fluids"",""type"":""PATHOLOGY""}]","[{""zh"":""口干咽燥"",""en"":""dry mouth and throat"",""type"":""PATHOGEN""},{""zh"":""津液不足"",""en"":""insufficiency of body fluids"",""type"":""PATHOLOGY""}]","[{""zh"":""口干咽燥"",""en"":""dry mouth and throat"",""type"":""PATHOGEN""},{""zh"":""津液不足"",""en"":""insufficiency of body fluids"",""type"":""PATHOLOGY""}]",2,2,2
TCM_TRAIN_0965,train,咳声重浊多提示痰湿阻肺。,A heavy turbid cough sound often indicates phlegm-dampness obstructing the lungs.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""咳声重浊"",""en"":""heavy turbid cough sound"",""type"":""SYMPTOM""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""咳声重浊"",""en"":""heavy turbid cough sound"",""type"":""SYMPTOM""},{""zh"":""痰湿阻肺"",""en"":""phlegm-dampness obstructing lungs"",""type"":""DIAGNOSIS""}]","[{""zh"":""咳声重浊"",""en"":""heavy turbid cough sound"",""type"":""SYMPTOM""},{""zh"":""痰湿阻肺"",""en"":""phlegm-dampness obstructing lungs"",""type"":""DIAGNOSIS""}]","[{""zh"":""咳声重浊"",""en"":""heavy turbid cough sound"",""type"":""SYMPTOM""}]",2,2,1
TCM_TRAIN_0966,train,嗳气频作多提示胃气上逆。,Frequent belching often indicates upward reversal of stomach-Qi.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""嗳气"",""en"":""belching"",""type"":""DIAGNOSIS""},{""zh"":""胃气上逆"",""en"":""upward reversal of stomach-Qi"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""嗳气"",""en"":""belching"",""type"":""DIAGNOSIS""},{""zh"":""胃气上逆"",""en"":""upward reversal of stomach-Qi"",""type"":""DIAGNOSIS""}]","[{""zh"":""嗳气"",""en"":""belching"",""type"":""DIAGNOSIS""},{""zh"":""胃气上逆"",""en"":""upward reversal of stomach-Qi"",""type"":""DIAGNOSIS""}]","[{""zh"":""嗳气"",""en"":""belching"",""type"":""DIAGNOSIS""},{""zh"":""胃气上逆"",""en"":""upward reversal of stomach-Qi"",""type"":""DIAGNOSIS""}]",2,2,2
TCM_TRAIN_0967,train,小便清长多提示阳虚寒盛。,Clear profuse urine often indicates Yang deficiency with exuberant cold.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""小便清长"",""en"":""clear profuse urine"",""type"":""THERAPY""},{""zh"":""阳虚寒盛"",""en"":""Yang deficiency with exuberant cold"",""type"":""PATHOGEN""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""小便清长"",""en"":""clear profuse urine"",""type"":""THERAPY""},{""zh"":""阳虚寒盛"",""en"":""Yang deficiency with exuberant cold"",""type"":""PATHOGEN""}]","[{""zh"":""小便清长"",""en"":""clear profuse urine"",""type"":""THERAPY""},{""zh"":""阳虚寒盛"",""en"":""Yang deficiency with exuberant cold"",""type"":""PATHOGEN""}]","[{""zh"":""小便清长"",""en"":""clear profuse urine"",""type"":""THERAPY""},{""zh"":""阳虚寒盛"",""en"":""Yang deficiency with exuberant cold"",""type"":""PATHOGEN""}]",2,2,2
TCM_TRAIN_0968,train,小便短赤多提示湿热下注。,Scanty reddish urine often indicates downward flow of dampness-heat.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""小便短赤"",""en"":""scanty reddish urine"",""type"":""PATHOGENESIS""},{""zh"":""湿热下注"",""en"":""downward flow of dampness-heat"",""type"":""THERAPY""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""小便短赤"",""en"":""scanty reddish urine"",""type"":""PATHOGENESIS""},{""zh"":""湿热下注"",""en"":""downward flow of dampness-heat"",""type"":""THERAPY""}]","[{""zh"":""小便短赤"",""en"":""scanty reddish urine"",""type"":""PATHOGENESIS""},{""zh"":""湿热下注"",""en"":""downward flow of dampness-heat"",""type"":""THERAPY""}]","[{""zh"":""小便短赤"",""en"":""scanty reddish urine"",""type"":""PATHOGENESIS""},{""zh"":""湿热下注"",""en"":""downward flow of dampness-heat"",""type"":""THERAPY""}]",2,2,2
TCM_TRAIN_0969,train,大便溏薄多提示脾阳不足。,Loose stool often indicates insufficiency of spleen Yang.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""大便溏薄"",""en"":""loose stool"",""type"":""SYMPTOM""},{""zh"":""脾阳不足"",""en"":""insufficiency of spleen Yang"",""type"":""SUBSTANCE""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""大便溏薄"",""en"":""loose stool"",""type"":""SYMPTOM""},{""zh"":""脾阳不足"",""en"":""insufficiency of spleen Yang"",""type"":""SUBSTANCE""}]","[{""zh"":""大便溏薄"",""en"":""loose stool"",""type"":""SYMPTOM""},{""zh"":""脾阳不足"",""en"":""insufficiency of spleen Yang"",""type"":""SUBSTANCE""}]","[{""zh"":""大便溏薄"",""en"":""loose stool"",""type"":""SYMPTOM""},{""zh"":""脾阳不足"",""en"":""insufficiency of spleen Yang"",""type"":""SUBSTANCE""}]",2,2,2
TCM_TRAIN_0970,train,大便干结多提示津液亏虚。,Dry bound stool often indicates deficiency of body fluids.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""大便干结"",""en"":""dry bound stool"",""type"":""CONCEPT""},{""zh"":""津液亏虚"",""en"":""deficiency of body fluids"",""type"":""SUBSTANCE""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""大便干结"",""en"":""dry bound stool"",""type"":""CONCEPT""},{""zh"":""津液亏虚"",""en"":""deficiency of body fluids"",""type"":""SUBSTANCE""}]","[{""zh"":""大便干结"",""en"":""dry bound stool"",""type"":""CONCEPT""},{""zh"":""津液亏虚"",""en"":""deficiency of body fluids"",""type"":""SUBSTANCE""}]","[{""zh"":""大便干结"",""en"":""dry bound stool"",""type"":""CONCEPT""},{""zh"":""津液亏虚"",""en"":""deficiency of body fluids"",""type"":""SUBSTANCE""}]",2,2,2
TCM_TRAIN_0971,train,胸胁胀痛多提示肝气郁结。,Distending pain in the chest and hypochondrium often indicates Liver-Qi stagnation.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""肝气郁结"",""en"":""Liver-Qi stagnation"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""胸胁胀痛"",""en"":""distending pain in chest and hypochondrium"",""type"":""SYMPTOM""},{""zh"":""肝气郁结"",""en"":""Liver-Qi stagnation"",""type"":""DIAGNOSIS""}]","[{""zh"":""胸胁胀痛"",""en"":""distending pain in chest and hypochondrium"",""type"":""SYMPTOM""},{""zh"":""肝气郁结"",""en"":""Liver-Qi stagnation"",""type"":""DIAGNOSIS""}]","[{""zh"":""肝气郁结"",""en"":""Liver-Qi stagnation"",""type"":""DIAGNOSIS""}]",2,2,1
TCM_TRAIN_0972,train,胃脘痞满多提示痰饮停胃。,Epigastric fullness often indicates phlegm-fluid retained in the stomach.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""胃脘痞满"",""en"":""epigastric fullness"",""type"":""SYMPTOM""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""胃脘痞满"",""en"":""epigastric fullness"",""type"":""SYMPTOM""},{""zh"":""痰饮停胃"",""en"":""phlegm-fluid retained in stomach"",""type"":""PATHOGEN""}]","[{""zh"":""胃脘痞满"",""en"":""epigastric fullness"",""type"":""SYMPTOM""},{""zh"":""痰饮停胃"",""en"":""phlegm-fluid retained in stomach"",""type"":""PATHOGEN""}]","[{""zh"":""胃脘痞满"",""en"":""epigastric fullness"",""type"":""SYMPTOM""}]",2,2,1
TCM_TRAIN_0973,train,头目胀痛多提示肝阳上扰。,Distending pain of the head and eyes often indicates upward disturbance by Liver-Yang.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""肝阳上扰"",""en"":""upward disturbance by Liver-Yang"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""头目胀痛"",""en"":""distending pain of head and eyes"",""type"":""SYMPTOM""},{""zh"":""肝阳上扰"",""en"":""upward disturbance by Liver-Yang"",""type"":""DIAGNOSIS""}]","[{""zh"":""头目胀痛"",""en"":""distending pain of head and eyes"",""type"":""SYMPTOM""},{""zh"":""肝阳上扰"",""en"":""upward disturbance by Liver-Yang"",""type"":""DIAGNOSIS""}]","[{""zh"":""肝阳上扰"",""en"":""upward disturbance by Liver-Yang"",""type"":""DIAGNOSIS""}]",2,2,1
TCM_TRAIN_0974,train,腰膝酸软多提示肾虚。,Soreness and weakness of the lower back and knees often indicates kidney deficiency.,32_pediatrics_surgery_therapeutic_terms,2,"[{""zh"":""肾虚"",""en"":""kidney deficiency"",""type"":""DIAGNOSIS""}]",user_approved_candidate,final curated supplement; short aligned segment; no OCR/enum/truncation risk,"[{""zh"":""腰膝酸软"",""en"":""soreness and weakness of lower back and knees"",""type"":""LOCATION""},{""zh"":""肾虚"",""en"":""kidney deficiency"",""type"":""DIAGNOSIS""}]","[{""zh"":""腰膝酸软"",""en"":""soreness and weakness of lower back and knees"",""type"":""LOCATION""},{""zh"":""肾虚"",""en"":""kidney deficiency"",""type"":""DIAGNOSIS""}]","[{""zh"":""肾虚"",""en"":""kidney deficiency"",""type"":""DIAGNOSIS""}]",2,2,1
