id,split,source,source_for_model,reference,prediction_raw,prediction_clean,prediction_normalized,prediction,normalization_used,entities,entities_eval,entities_model,entities_gold
TCM_TEST_0202,test,表实证多与外邪束表有关。,表实证多与外邪束表有关。,Exterior excess syndrome is often related to exogenous pathogens constraining the exterior.,Expressive constraint is often related to external constraint-binding constraint.,Expressive constraint is often related to external constraint-binding constraint.,Expressive constraint is often related to external constraint-binding constraint.,Expressive constraint is often related to external constraint-binding constraint.,False,"[{""zh"": ""表实证"", ""en"": ""exterior excess syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]","[{""zh"": ""表实证"", ""en"": ""exterior excess syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]","[{""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]","[{""zh"": ""外邪束表"", ""en"": ""exogenous pathogens constraining exterior"", ""type"": ""PATHOGEN""}, {""zh"": ""表实证"", ""en"": ""exterior excess syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""实证"", ""en"": ""excess syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""外邪"", ""en"": ""exogenous pathogens"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0203,test,里寒证多由阳气不足或寒邪内盛引起。,里寒证多由阳气不足或寒邪内盛引起。,Interior cold syndrome is often caused by Yang-Qi deficiency or internal excess of cold pathogen.,Internal cold syndrome is often caused by insufficiency of Yang Qi or internal abundance of cold pathogenesis.,Internal cold syndrome is often caused by insufficiency of Yang Qi or internal abundance of cold pathogenesis.,interior cold syndrome is often caused by insufficiency of Yang Qi or internal abundance of cold pathogenesis.,Internal cold syndrome is often caused by insufficiency of Yang Qi or internal abundance of cold pathogenesis.,False,"[{""zh"": ""里寒证"", ""en"": ""interior cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒邪"", ""en"": ""cold pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""里寒证"", ""en"": ""interior cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒邪"", ""en"": ""cold pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""里寒证"", ""en"": ""interior cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒邪"", ""en"": ""cold pathogen"", ""type"": ""PATHOGEN""}]","[{""zh"": ""里寒证"", ""en"": ""interior cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒邪"", ""en"": ""cold pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0204,test,里热证多由热邪内盛引起。,里热证多由热邪内盛引起。,Interior heat syndrome is often caused by internal exuberance of heat pathogen.,Internal heat syndrome is often caused by internal expansion of heat pathogens.,Internal heat syndrome is often caused by internal expansion of heat pathogens.,interior heat syndrome is often caused by internal expansion of heat pathogens.,Internal heat syndrome is often caused by internal expansion of heat pathogens.,False,"[{""zh"": ""里热证"", ""en"": ""interior heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""里热证"", ""en"": ""interior heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""里热证"", ""en"": ""interior heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""热邪内盛"", ""en"": ""internal heat pathogen"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""热邪内盛"", ""en"": ""internal heat pathogen"", ""type"": ""DIAGNOSIS""}, {""zh"": ""里热证"", ""en"": ""interior heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0205,test,虚寒证反映阳气亏虚。,虚寒证反映阳气亏虚。,Deficiency cold syndrome reflects deficiency of Yang-Qi.,The deficiency of cold syndrome reflects deficiency of Yang Qi.,The deficiency of cold syndrome reflects deficiency of Yang Qi.,The deficiency cold syndrome reflects deficiency of Yang Qi.,The deficiency of cold syndrome reflects deficiency of Yang Qi.,False,"[{""zh"": ""虚寒证"", ""en"": ""deficiency cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""虚寒证"", ""en"": ""deficiency cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]","[{""zh"": ""虚寒证"", ""en"": ""deficiency cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""虚寒证"", ""en"": ""deficiency cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""阳"", ""en"": ""Yang"", ""type"": ""CONCEPT""}]"
TCM_TEST_0206,test,虚热证反映阴液亏虚。,虚热证反映阴液亏虚。,Deficiency heat syndrome reflects deficiency of Yin fluid.,Impaired heat syndrome reflects deficiency of Yin fluid.,Impaired heat syndrome reflects deficiency of Yin fluid.,deficiency heat syndrome reflects deficiency of Yin fluid.,Impaired heat syndrome reflects deficiency of Yin fluid.,False,"[{""zh"": ""虚热证"", ""en"": ""deficiency heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""虚热"", ""en"": ""deficiency heat"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""虚热证"", ""en"": ""deficiency heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""虚热"", ""en"": ""deficiency heat"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""虚热证"", ""en"": ""deficiency heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""虚热证"", ""en"": ""deficiency heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}, {""zh"": ""虚热"", ""en"": ""deficiency heat"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0207,test,实寒证反映寒邪偏盛。,实寒证反映寒邪偏盛。,Excess cold syndrome reflects exuberance of cold pathogen.,Strong cold syndrome reflects the prevalence of cold pathogenesis.,Strong cold syndrome reflects the prevalence of cold pathogenesis.,Strong excess cold syndrome reflects the exuberance of cold pathogen.,Strong cold syndrome reflects the prevalence of cold pathogenesis.,False,"[{""zh"": ""寒邪偏盛"", ""en"": ""exuberance of cold pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""实寒证"", ""en"": ""excess cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""寒邪"", ""en"": ""cold pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""寒邪偏盛"", ""en"": ""exuberance of cold pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""实寒证"", ""en"": ""excess cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""寒邪"", ""en"": ""cold pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""寒邪"", ""en"": ""cold pathogen"", ""type"": ""PATHOGEN""}]","[{""zh"": ""寒邪偏盛"", ""en"": ""exuberance of cold pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""实寒证"", ""en"": ""excess cold syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""寒邪"", ""en"": ""cold pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0208,test,实热证反映热邪偏盛。,实热证反映热邪偏盛。,Excess heat syndrome reflects exuberance of heat pathogen.,Intensity-heat syndrome reflects predominance of heat-disease.,Intensity-heat syndrome reflects predominance of heat-disease.,excess heat syndrome reflects predominance of heat-disease.,Intensity-heat syndrome reflects predominance of heat-disease.,False,"[{""zh"": ""热邪偏盛"", ""en"": ""exuberance of heat pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""实热证"", ""en"": ""excess heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""热邪偏盛"", ""en"": ""exuberance of heat pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""实热证"", ""en"": ""excess heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]",[],"[{""zh"": ""热邪偏盛"", ""en"": ""exuberance of heat pathogen"", ""type"": ""PATHOGEN""}, {""zh"": ""实热证"", ""en"": ""excess heat syndrome"", ""type"": ""SYNDROME""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0209,test,气虚发热多由中气不足引起。,气虚发热多由中气不足引起。,Fever due to Qi deficiency is often caused by insufficiency of middle Qi.,Qi deficiency is often caused by insufficiency of central Qi.,Qi deficiency is often caused by insufficiency of central Qi.,Qi deficiency is often caused by insufficiency of middle Qi.,Qi deficiency is often caused by insufficiency of central Qi.,False,"[{""zh"": ""气虚发热"", ""en"": ""fever due to Qi deficiency"", ""type"": ""SYMPTOM""}, {""zh"": ""中气不足"", ""en"": ""insufficiency of middle Qi"", ""type"": ""SUBSTANCE""}]","[{""zh"": ""气虚发热"", ""en"": ""fever due to Qi deficiency"", ""type"": ""SYMPTOM""}, {""zh"": ""中气不足"", ""en"": ""insufficiency of middle Qi"", ""type"": ""SUBSTANCE""}]",[],"[{""zh"": ""气虚发热"", ""en"": ""fever due to Qi deficiency"", ""type"": ""SYMPTOM""}, {""zh"": ""中气不足"", ""en"": ""insufficiency of middle Qi"", ""type"": ""SUBSTANCE""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0210,test,阴虚发热多由阴液不足引起。,阴虚发热多由阴液不足引起。,Fever due to Yin deficiency is often caused by insufficiency of Yin fluid.,Qi deficiency is often caused by insufficient Qi fluid.,Qi deficiency is often caused by insufficient Qi fluid.,Yin deficiency is often caused by insufficient Yin fluid.,Qi deficiency is often caused by insufficient Qi fluid.,False,"[{""zh"": ""阴虚发热"", ""en"": ""fever due to Yin deficiency"", ""type"": ""SYMPTOM""}, {""zh"": ""阴虚"", ""en"": ""Yin deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阴虚发热"", ""en"": ""fever due to Yin deficiency"", ""type"": ""SYMPTOM""}, {""zh"": ""阴虚"", ""en"": ""Yin deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阴虚"", ""en"": ""Yin deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阴虚发热"", ""en"": ""fever due to Yin deficiency"", ""type"": ""SYMPTOM""}, {""zh"": ""阴液不足"", ""en"": ""Yin-fluid insufficiency"", ""type"": ""SUBSTANCE""}, {""zh"": ""阴虚"", ""en"": ""Yin deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""阴液"", ""en"": ""Yin fluid"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0211,test,阳郁发热多由阳气郁遏引起。,阳郁发热多由阳气郁遏引起。,Fever due to Yang constraint is often caused by constraint of Yang-Qi.,Yang-difficulty heat is often caused by Yang-Qi-difficulty syndrome.,Yang-difficulty heat is often caused by Yang-Qi-difficulty syndrome.,Yang-difficulty heat is often caused by Yang-Qi-difficulty syndrome.,Yang-difficulty heat is often caused by Yang-Qi-difficulty syndrome.,False,"[{""zh"": ""阳郁发热"", ""en"": ""fever due to Yang constraint"", ""type"": ""SYMPTOM""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阳郁发热"", ""en"": ""fever due to Yang constraint"", ""type"": ""SYMPTOM""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""阳郁发热"", ""en"": ""fever due to Yang constraint"", ""type"": ""SYMPTOM""}, {""zh"": ""阳气郁遏"", ""en"": ""Yang-Qi constraint"", ""type"": ""SUBSTANCE""}, {""zh"": ""阳气"", ""en"": ""Yang-Qi"", ""type"": ""DIAGNOSIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0212,test,血瘀发热多由瘀血阻滞引起。,血瘀发热多由瘀血阻滞引起。,Fever due to blood stasis is often caused by obstruction of blood stasis.,Blood spleen-heat is often caused by stagnation of spleen blood.,Blood spleen-heat is often caused by stagnation of spleen blood.,Blood spleen-heat is often caused by stagnation of spleen blood.,Blood spleen-heat is often caused by stagnation of spleen blood.,False,"[{""zh"": ""血瘀发热"", ""en"": ""fever due to blood stasis"", ""type"": ""SYMPTOM""}]","[{""zh"": ""血瘀发热"", ""en"": ""fever due to blood stasis"", ""type"": ""SYMPTOM""}]",[],"[{""zh"": ""瘀血阻滞"", ""en"": ""blood stasis obstruction"", ""type"": ""DIAGNOSIS""}, {""zh"": ""血瘀发热"", ""en"": ""fever due to blood stasis"", ""type"": ""SYMPTOM""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0213,test,痰热内扰可导致心神不宁。,痰热内扰可导致心神不宁。,Internal disturbance by phlegm-heat can cause restlessness of the mind.,Internal disturbance of spleen-heat can cause restlessness of the heart and mind.,Internal disturbance of spleen-heat can cause restlessness of the heart and mind.,Internal disturbance of spleen-heat can cause restlessness of the heart and mind.,Internal disturbance of spleen-heat can cause restlessness of the heart and mind.,False,"[{""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""痰热内扰"", ""en"": ""phlegm-heat disturbance"", ""type"": ""PATHOGEN""}, {""zh"": ""心神不宁"", ""en"": ""restlessness of mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""心神"", ""en"": ""mind"", ""type"": ""DIAGNOSIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}]"
TCM_TEST_0214,test,湿热蕴结可阻碍气机运行。,湿热蕴结可阻碍气机运行。,Accumulation of dampness-heat can obstruct the movement of Qi.,Moist-heat freezing can obstruct the functioning of the Qi mechanism.,Moist-heat freezing can obstruct the functioning of the Qi mechanism.,Moist-heat freezing can obstruct the functioning of the Qi mechanism.,Moist-heat freezing can obstruct the functioning of the Qi mechanism.,False,"[{""zh"": ""湿热蕴结"", ""en"": ""accumulation of dampness-heat"", ""type"": ""PATHOGENESIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""湿热蕴结"", ""en"": ""accumulation of dampness-heat"", ""type"": ""PATHOGENESIS""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]","[{""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}]","[{""zh"": ""湿热蕴结"", ""en"": ""accumulation of dampness-heat"", ""type"": ""PATHOGENESIS""}, {""zh"": ""气机"", ""en"": ""Qi movement"", ""type"": ""PHYSIOLOGY""}, {""zh"": ""热"", ""en"": ""heat"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0215,test,寒湿内阻可损伤脾阳。,寒湿内阻可损伤脾阳。,Internal obstruction by cold-dampness can damage spleen Yang.,Internal resistance of cold and moisture can damage Yang Qi.,Internal resistance of cold and moisture can damage Yang Qi.,Internal resistance of cold and moisture can damage Yang Qi.,Internal resistance of cold and moisture can damage Yang Qi.,False,"[{""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]","[{""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}, {""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}]","[{""zh"": ""寒湿内阻"", ""en"": ""cold-dampness obstruction"", ""type"": ""PATHOGEN""}, {""zh"": ""脾阳"", ""en"": ""spleen Yang"", ""type"": ""PATHOGENESIS""}, {""zh"": ""内"", ""en"": ""interior"", ""type"": ""DIAGNOSIS""}, {""zh"": ""寒"", ""en"": ""cold"", ""type"": ""PATHOGEN""}]"
TCM_TEST_0216,test,风痰阻络可导致肢体麻木。,风痰阻络可导致肢体麻木。,Wind-phlegm obstructing the collaterals can cause numbness of the limbs.,Wind-diarrheal constraint can cause paralysis of limbs.,Wind-diarrheal constraint can cause paralysis of limbs.,Wind-diarrheal constraint can cause paralysis of limbs.,Wind-diarrheal constraint can cause paralysis of limbs.,False,"[{""zh"": ""麻木"", ""en"": ""numbness"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""麻木"", ""en"": ""numbness"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]","[{""zh"": ""风痰阻络"", ""en"": ""wind-phlegm obstruction"", ""type"": ""PATHOGEN""}, {""zh"": ""麻木"", ""en"": ""numbness"", ""type"": ""DIAGNOSIS""}, {""zh"": ""木"", ""en"": ""wood"", ""type"": ""ELEMENT""}]"
TCM_TEST_0217,test,痰火扰神可导致神志异常。,痰火扰神可导致神志异常。,Phlegm-fire disturbing the spirit can cause abnormal mental activity.,Disturbing fire can cause abnormalities of God-like tendencies.,Disturbing fire can cause abnormalities of God-like tendencies.,Disturbing fire can cause abnormalities of God-like tendencies.,Disturbing fire can cause abnormalities of God-like tendencies.,False,"[{""zh"": ""神志异常"", ""en"": ""abnormal mental activity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""神志异常"", ""en"": ""abnormal mental activity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]","[{""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}, {""zh"": ""神志异常"", ""en"": ""abnormal mental activity"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""痰火扰神"", ""en"": ""phlegm-fire disturbing spirit"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志异常"", ""en"": ""abnormal mental activity"", ""type"": ""DIAGNOSIS""}, {""zh"": ""神志"", ""en"": ""consciousness"", ""type"": ""CONCEPT""}, {""zh"": ""火"", ""en"": ""fire"", ""type"": ""ELEMENT""}]"
TCM_TEST_0218,test,肝郁脾虚可导致腹胀便溏。,肝郁脾虚可导致腹胀便溏。,Liver depression with spleen deficiency can cause abdominal distension and loose stool.,Fatigue of the liver and spleen can cause abdominal swelling and dizziness.,Fatigue of the liver and spleen can cause abdominal swelling and dizziness.,Fatigue of the liver and spleen can cause abdominal distension and dizziness.,Fatigue of the liver and spleen can cause abdominal swelling and dizziness.,False,"[{""zh"": ""肝郁脾虚"", ""en"": ""liver depression with spleen deficiency"", ""type"": ""CONCEPT""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""腹胀"", ""en"": ""abdominal distension"", ""type"": ""SYMPTOM""}, {""zh"": ""便溏"", ""en"": ""loose stool"", ""type"": ""DIAGNOSIS""}]","[{""zh"": ""肝郁脾虚"", ""en"": ""liver depression with spleen deficiency"", ""type"": ""CONCEPT""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""腹胀"", ""en"": ""abdominal distension"", ""type"": ""SYMPTOM""}, {""zh"": ""便溏"", ""en"": ""loose stool"", ""type"": ""DIAGNOSIS""}]",[],"[{""zh"": ""肝郁脾虚"", ""en"": ""liver depression with spleen deficiency"", ""type"": ""CONCEPT""}, {""zh"": ""脾虚"", ""en"": ""spleen deficiency"", ""type"": ""DIAGNOSIS""}, {""zh"": ""腹胀"", ""en"": ""abdominal distension"", ""type"": ""SYMPTOM""}, {""zh"": ""便溏"", ""en"": ""loose stool"", ""type"": ""DIAGNOSIS""}]"
